unnamed:_0,flow_id,source_ip,source_port,destination_ip,destination_port,protocol,timestamp,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes/s,flow_packets/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets/s,bwd_packets/s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down/up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length.1,fwd_avg_bytes/bulk,fwd_avg_packets/bulk,fwd_avg_bulk_rate,bwd_avg_bytes/bulk,bwd_avg_packets/bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,simillarhttp,inbound,label
7549,172.16.0.5-192.168.50.4-56278-1102-17,172.16.0.5,56278,192.168.50.4,1102,17,2018-11-03 10:52:50.700169,1,2,0,750.0,0.0,375.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,750000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,375.0,375.0,375.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,562.5,375.0,0.0,40,0,0,0,0,0,0,2,750,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
26198,172.16.0.5-192.168.50.4-53316-25121-17,172.16.0.5,53316,192.168.50.4,25121,17,2018-11-03 11:01:44.818183,1,2,0,802.0,0.0,401.0,401.0,401.0,0.0,0.0,0.0,0.0,0.0,802000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,401.0,401.0,401.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,601.5,401.0,0.0,16,0,0,0,0,0,0,2,802,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
13,172.217.2.162-192.168.50.8-80-60323-6,192.168.50.8,60323,172.217.2.162,80,6,2018-11-03 10:43:33.726087,5038003,5,2,18.0,0.0,6.0,0.0,3.6,3.286335345030997,0.0,0.0,0.0,0.0,3.572844240068932,1.3894394266934735,839667.1666666667,2043626.136511903,5011145.0,1.0,5038003.0,1259500.75,2501128.201769004,5011145.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,124,64,0.9924567333524812,0.3969826933409925,0.0,6.0,2.25,3.1052950170405937,9.642857142857142,0,0,0,0,1,0,0,0,0.0,2.5714285714285716,3.6,0.0,124,0,0,0,0,0,0,5,18,2,0,8192,60720,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
253115,172.16.0.5-192.168.50.4-13121-13121-6,172.16.0.5,13121,192.168.50.4,13121,6,2018-11-03 11:36:29.668392,38281817,8,2,48.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.567323724472117,0.2612206207453528,4253535.222222222,6995723.9458481325,17276901.0,0.0,38281817.0,5468831.000000001,7582855.148490488,17276901.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,160,40,0.2089764965962822,0.0522441241490705,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.6,6.0,6.0,160,0,0,0,0,0,0,8,48,2,12,5840,0,7,20,53.0,0.0,53.0,53.0,12760588.0,5738312.7691175025,17276901.0,6303572.0,0,1,Syn
13593,172.16.0.5-192.168.50.4-648-36981-17,172.16.0.5,648,192.168.50.4,36981,17,2018-11-03 10:01:27.514816,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Portmap
170890,172.16.0.5-192.168.50.4-648-48674-17,172.16.0.5,648,192.168.50.4,48674,17,2018-11-03 10:01:27.452193,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Portmap
89807,172.16.0.5-192.168.50.4-54833-14468-17,172.16.0.5,54833,192.168.50.4,14468,17,2018-11-03 11:01:47.097467,2,2,0,750.0,0.0,375.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,375000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,375.0,375.0,375.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,562.5,375.0,0.0,40,0,0,0,0,0,0,2,750,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
89799,192.168.50.8-4.2.2.4-58841-53-17,192.168.50.8,58841,4.2.2.4,53,17,2018-11-03 10:51:23.376933,20771,2,2,86.0,150.0,43.0,43.0,43.0,0.0,75.0,75.0,75.0,0.0,11361.995089307207,192.57618795435943,6923.666666666666,11986.946288915007,20765.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.28809397717971,96.28809397717971,43.0,75.0,55.8,17.527121840165314,307.2,0,0,0,0,0,0,0,0,1.0,69.75,43.0,75.0,40,0,0,0,0,0,0,2,86,2,150,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
136503,172.16.0.5-192.168.50.4-608-34916-17,172.16.0.5,608,192.168.50.4,34916,17,2018-11-03 10:09:05.739144,51,2,0,422.0,0.0,211.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,8274509.803921569,39215.68627450981,51.0,0.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,39215.68627450981,0.0,211.0,211.0,211.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,316.5,211.0,0.0,40,0,0,0,0,0,0,2,422,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
13227,172.16.0.5-192.168.50.4-41567-46797-17,172.16.0.5,41567,192.168.50.4,46797,17,2018-11-03 10:52:53.910689,109599,4,0,1398.0,0.0,369.0,330.0,349.5,22.516660498395403,0.0,0.0,0.0,0.0,12755.590835682808,36.49668336389931,36533.0,63273.548059200846,109595.0,1.0,109599.0,36533.0,63273.548059200846,109595.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,0,36.49668336389932,0.0,330.0,369.0,345.6,21.36117974270148,456.3,0,0,0,0,0,0,0,0,0.0,432.0,349.5,0.0,128,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
26523,172.16.0.5-192.168.50.4-61850-52039-17,172.16.0.5,61850,192.168.50.4,52039,17,2018-11-03 10:34:03.497993,1,2,0,880.0,0.0,440.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,880000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28,0,2000000.0,0.0,440.0,440.0,440.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,660.0,440.0,0.0,28,0,0,0,0,0,0,2,880,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
80044,172.16.0.5-192.168.50.4-61850-921-17,172.16.0.5,61850,192.168.50.4,921,17,2018-11-03 10:34:03.943699,1,2,0,898.0,0.0,449.0,449.0,449.0,0.0,0.0,0.0,0.0,0.0,898000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,449.0,449.0,449.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,673.5,449.0,0.0,40,0,0,0,0,0,0,2,898,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
126,172.217.12.130-192.168.50.6-443-55554-6,172.217.12.130,443,192.168.50.6,55554,6,2018-11-03 10:31:43.277283,198,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,15151.515151515152,99.0,135.76450198781708,195.0,3.0,198.0,99.0,135.76450198781708,195.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,15151.515151515152,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,265,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
74898,192.168.50.6-4.2.2.4-55022-53-17,192.168.50.6,55022,4.2.2.4,53,17,2018-11-03 10:53:17.595343,25004,2,2,78.0,110.0,39.0,39.0,39.0,0.0,55.0,55.0,55.0,0.0,7518.796992481203,159.97440409534477,8334.666666666668,14431.736012459947,24999.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,79.98720204767238,79.98720204767238,39.0,55.0,45.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
87030,192.168.50.6-8.8.8.8-64427-53-17,192.168.50.6,64427,8.8.8.8,53,17,2018-11-03 10:53:17.038867,47522,2,2,84.0,116.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,4208.577080089221,84.17154160178444,15840.666666666668,27432.50936996711,47517.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,42.08577080089222,42.08577080089222,42.0,58.0,48.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,60.5,42.0,58.0,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
104160,172.16.0.5-192.168.50.4-59229-18082-17,172.16.0.5,59229,192.168.50.4,18082,17,2018-11-03 11:01:50.588732,215021,6,0,2088.0,0.0,393.0,321.0,348.0,35.08845964131227,0.0,0.0,0.0,0.0,9710.679422009944,27.904251212672257,43004.2,58911.00090135968,110005.0,1.0,215021.0,43004.2,58911.00090135968,110005.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,27.904251212672246,0.0,321.0,393.0,344.1428571428572,33.61759743263722,1130.1428571428569,0,0,0,0,0,0,0,0,0.0,401.5,348.0,0.0,80,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
16661,172.16.0.5-192.168.50.4-61850-24746-17,172.16.0.5,61850,192.168.50.4,24746,17,2018-11-03 10:34:05.088615,48,2,0,1206.0,0.0,603.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,25125000.0,41666.666666666664,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,41666.66666666666,0.0,603.0,603.0,603.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,904.5,603.0,0.0,40,0,0,0,0,0,0,2,1206,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
249933,172.16.0.5-192.168.50.4-45233-3508-6,172.16.0.5,45233,192.168.50.4,3508,6,2018-11-03 11:36:29.883218,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
100,172.217.6.225-192.168.50.6-443-55548-6,172.217.6.225,443,192.168.50.6,55548,6,2018-11-03 10:31:10.228764,3,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,1.5,0.7071067811865476,2.0,1.0,3.0,1.5,0.7071067811865476,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,247,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
194,192.168.50.8-204.154.111.128-60377-443-6,192.168.50.8,60377,204.154.111.128,443,6,2018-11-03 10:47:27.171288,158,3,0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,113924.0506329114,18987.3417721519,79.0,107.48023074035522,155.0,3.0,158.0,79.0,107.48023074035522,155.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,18987.3417721519,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,16425,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
13135,172.16.0.5-192.168.50.4-755-50688-17,172.16.0.5,755,192.168.50.4,50688,17,2018-11-03 10:01:52.899579,1,2,0,422.0,0.0,211.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,422000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,211.0,211.0,211.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,316.5,211.0,0.0,40,0,0,0,0,0,0,2,422,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
386115,172.16.0.5-192.168.50.4-36764-23707-6,172.16.0.5,36764,192.168.50.4,23707,6,2018-11-03 11:36:28.936104,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
277,173.194.204.109-192.168.50.8-465-59618-6,192.168.50.8,59618,173.194.204.109,465,6,2018-11-03 09:27:16.950481,1585185,35,44,2808.0,7444.0,362.0,0.0,80.22857142857143,83.29186307065963,1430.0,0.0,169.1818181818182,387.55580379744345,6467.3839331056,49.836454420146545,20322.884615384613,61894.24207216543,447855.0,0.0,1585185.0,46623.08823529411,104237.07809033289,501758.0,0.0,1531264.0,35610.790697674434,80353.49111583621,447855.0,1.0,0,0,0,0,724,904,22.079441831710486,27.75701258843605,0.0,1430.0,128.14999999999998,294.79304476277315,86902.93924050637,0,0,0,0,1,0,0,0,1.0,129.77215189873414,80.22857142857143,169.1818181818182,724,0,0,0,0,0,0,35,2808,44,7444,8192,246,33,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
48306,172.16.0.5-192.168.50.4-61850-46605-17,172.16.0.5,61850,192.168.50.4,46605,17,2018-11-03 10:34:03.572363,1,2,0,924.0,0.0,462.0,462.0,462.0,0.0,0.0,0.0,0.0,0.0,924000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,462.0,462.0,462.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,693.0,462.0,0.0,40,0,0,0,0,0,0,2,924,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
777,192.168.50.253-224.0.0.5-0-0-0,192.168.50.253,0,224.0.0.5,0,0,2018-11-03 10:49:09.704406,113907527,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4565106571052148,2233480.921568628,4068074.4589555673,9833330.0,0.0,113907527.0,2233480.921568628,4068074.4589555673,9833330.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4565106571052148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,0,0,0,-1,-1,0,0,5.5,0.6741998624632421,7.0,5.0,9492288.000000002,239203.38595695648,9833330.0,9090587.0,0,0,BENIGN
411803,172.16.0.5-192.168.50.4-56395-56395-6,172.16.0.5,56395,192.168.50.4,56395,6,2018-11-03 11:36:31.787778,28460774,6,2,36.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.6865317858186146,0.2810886309697691,4065824.857142856,7024227.04451371,16067631.0,0.0,28460774.0,5692154.8,7901821.526392708,16067729.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,40,0.2108164732273268,0.0702721577424422,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.75,6.0,6.0,120,0,0,0,0,0,0,6,36,2,12,5840,0,5,20,73.0,36.76955262170047,99.0,47.0,14230313.5,2598359.326885429,16067631.0,12392996.0,0,1,Syn
97445,172.16.0.5-192.168.50.4-642-34168-17,172.16.0.5,642,192.168.50.4,34168,17,2018-11-03 10:29:52.079965,1,2,0,2944.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0.0,0.0,0.0,2944000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,2000000.0,0.0,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,2208.0,1472.0,0.0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LDAP
36248,172.16.0.5-192.168.50.4-723-31631-17,172.16.0.5,723,192.168.50.4,31631,17,2018-11-03 10:09:01.664173,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,458,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,458,0,0,0,0,0,0,2,458,0,0,-1,-1,1,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
126279,172.16.0.5-192.168.50.4-615-24956-17,172.16.0.5,615,192.168.50.4,24956,17,2018-11-03 10:09:06.357043,47,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,9744680.85106383,42553.19148936171,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,42553.191489361714,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
91691,172.16.0.5-192.168.50.4-14627-23793-17,172.16.0.5,14627,192.168.50.4,23793,17,2018-11-03 10:42:57.690175,48,2,0,876.0,0.0,438.0,438.0,438.0,0.0,0.0,0.0,0.0,0.0,18250000.0,41666.666666666664,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,41666.66666666666,0.0,438.0,438.0,438.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,657.0,438.0,0.0,0,0,0,0,0,0,0,2,876,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,MSSQL
318906,172.16.0.5-192.168.50.4-701-26361-17,172.16.0.5,701,192.168.50.4,26361,17,2018-11-03 10:01:53.411884,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,64,0,0,0,0,0,0,2,458,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
2467,172.16.0.5-192.168.50.4-607-43181-17,172.16.0.5,607,192.168.50.4,43181,17,2018-11-03 10:01:53.860277,25,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,18320000.0,80000.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,80000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,40,0,0,0,0,0,0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
70858,172.16.0.5-192.168.50.4-521-13257-17,172.16.0.5,521,192.168.50.4,13257,17,2018-11-03 10:01:50.951824,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,-2,0,0,0,0,0,0,2,458,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NetBIOS
263,192.168.50.6-74.208.236.171-55684-80-6,192.168.50.6,55684,74.208.236.171,80,6,2018-11-03 10:47:57.034368,55283,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,217.06492049997289,36.17748674999548,55283.0,0.0,55283.0,55283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18.088743374997733,18.088743374997733,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1825,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
46944,172.16.0.5-192.168.50.4-648-1449-17,172.16.0.5,648,192.168.50.4,1449,17,2018-11-03 10:01:26.168392,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,16,0,0,0,0,0,0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Portmap
113693,172.217.12.202-192.168.50.6-443-55633-6,192.168.50.6,55633,172.217.12.202,443,6,2018-11-03 10:43:25.575672,29480993,6,4,116.0,104.0,46.0,6.0,19.33333333333333,20.65591117977289,46.0,6.0,26.0,23.094010767585033,7.462435203590326,0.3392016001631966,3275665.888888888,9803635.190978171,29418665.0,1.0,29480993.0,5896198.6,13149486.056313772,29418665.0,2.0,4.0,1.3333333333333333,0.5773502691896257,2.0,1.0,1,0,0,0,120,80,0.2035209600979179,0.1356806400652786,6.0,46.0,24.181818181818183,20.88931871468374,436.3636363636364,0,0,1,0,0,1,0,0,0.0,26.6,19.33333333333333,26.0,120,0,0,0,0,0,0,6,116,4,104,257,252,5,20,62241.0,0.0,62241.0,62241.0,29418665.0,0.0,29418665.0,29418665.0,0,0,BENIGN
97688,172.16.0.5-192.168.50.4-33874-5514-17,172.16.0.5,33874,192.168.50.4,5514,17,2018-11-03 11:01:44.680780,106097,4,0,1438.0,0.0,389.0,330.0,359.5,34.06366588218791,0.0,0.0,0.0,0.0,13553.63488128788,37.701348765752094,35365.66666666667,61253.39945940415,106095.0,1.0,106097.0,35365.66666666667,61253.39945940415,106095.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,37.701348765752094,0.0,330.0,389.0,353.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,0.0,442.0,359.5,0.0,32,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
79613,172.16.0.5-192.168.50.4-44879-1924-17,172.16.0.5,44879,192.168.50.4,1924,17,2018-11-03 11:01:46.021492,218499,6,0,2088.0,0.0,393.0,321.0,348.0,35.08845964131227,0.0,0.0,0.0,0.0,9556.107808273722,27.460079908832533,43699.8,59838.21922233314,109872.0,1.0,218499.0,43699.8,59838.21922233314,109872.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,27.46007990883253,0.0,321.0,393.0,344.1428571428572,33.61759743263722,1130.1428571428569,0,0,0,0,0,0,0,0,0.0,401.5,348.0,0.0,96,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,UDP
